,GameDay,GameID,TeamID,Team,OpponentID,Opponent,Location,WinOrLoss,MIN,PTS,FGM,FGA,3FM,3FA,FTM,FTA,REB,AST,STL,BLK,OREB,TO,PF
4494,12/29/2023,1249906,560,North Dakota State,568,South Dakota,H,L,193,66,27,67,9,30,3,3,29,13,6,1,5,7,16
4495,12/29/2023,1249906,568,South Dakota,560,North Dakota State,V,W,195,75,28,57,5,8,14,21,44,7,3,4,10,12,11
4496,12/29/2023,1250590,523,Southeast Missouri State,11203,Southern Indiana,H,W,220,93,32,70,8,18,21,34,39,18,9,6,12,14,24
4497,12/29/2023,1250590,11203,Southern Indiana,523,Southeast Missouri State,V,L,221,91,30,67,5,20,26,33,36,13,7,3,8,18,26
4498,12/29/2023,1250758,444,Texas,524,UNC Greensboro,H,W,191,72,25,53,10,23,12,18,35,13,3,6,9,11,18
4499,12/29/2023,1250758,524,UNC Greensboro,444,Texas,V,L,194,37,14,47,3,19,6,17,29,6,4,4,6,14,18
4500,12/29/2023,1250837,313,Tulane,4000,ND1,H,W,194,94,30,68,14,37,20,26,43,24,9,9,8,9,10
4501,12/29/2023,1250842,408,Tulsa,4000,ND1,H,W,194,95,33,65,13,28,16,23,47,15,7,11,11,10,18
4502,12/29/2023,1250847,239,UAB,496,UNC Asheville,H,W,196,90,25,67,6,20,34,36,36,14,4,7,18,7,18
4503,12/29/2023,1250847,496,UNC Asheville,239,UAB,V,L,197,85,28,60,6,18,23,28,31,15,3,7,11,9,22
4504,12/29/2023,1250981,419,Western Michigan,4000,ND1,H,W,195,127,49,70,18,30,11,16,30,34,11,0,7,6,14
4505,12/29/2023,1250988,452,Winthrop,4000,ND1,H,W,195,113,43,81,10,35,17,21,54,24,9,2,19,8,12
4506,12/29/2023,1250991,532,Wofford,4000,ND1,H,W,195,75,26,69,12,31,11,20,53,16,4,3,18,10,7
4507,12/29/2023,1254133,294,Nebraska,491,South Carolina State,H,W,194,91,29,61,9,30,24,32,43,22,16,7,9,20,18
4508,12/29/2023,1254133,491,South Carolina State,294,Nebraska,V,L,193,62,23,74,5,23,11,15,36,9,9,3,11,18,21
4509,12/29/2023,1257856,254,Colorado,415,Washington,H,W,197,73,26,59,6,15,15,24,46,14,5,2,11,15,16
4510,12/29/2023,1257856,415,Washington,254,Colorado,V,L,196,69,25,65,9,27,10,13,25,14,5,3,2,9,21
4511,12/29/2023,1257915,481,Utah,486,Washington State,H,W,194,80,29,61,7,17,15,21,34,22,6,9,5,5,18
4512,12/29/2023,1257915,486,Washington State,481,Utah,V,L,196,58,21,67,4,20,12,21,49,14,1,3,23,12,16
4513,12/29/2023,1258424,287,Pepperdine,4000,ND1,H,W,194,83,31,62,10,23,11,16,46,20,4,5,13,13,12
4514,12/30/2023,1245429,227,Michigan State,460,Indiana State,H,W,196,87,29,61,6,17,23,27,39,17,7,6,15,11,19
4515,12/30/2023,1245429,460,Indiana State,227,Michigan State,V,L,196,75,25,57,14,35,11,17,26,15,9,0,7,12,22
4516,12/30/2023,1245557,493,Rutgers,11204,Stonehill,H,W,195,59,16,62,5,28,22,35,40,12,9,4,15,11,13
4517,12/30/2023,1245557,11204,Stonehill,493,Rutgers,V,L,194,58,19,60,8,29,12,14,40,12,8,2,10,15,26
4518,12/30/2023,1245666,399,Western Kentucky,581,Abilene Christian,H,W,196,86,35,69,7,20,9,15,40,13,7,4,10,11,13
4519,12/30/2023,1245666,581,Abilene Christian,399,Western Kentucky,V,L,194,84,32,75,11,22,9,9,31,18,6,0,7,9,16
4520,12/30/2023,1245724,376,Akron,488,Saint Bonaventure,H,L,196,61,21,48,7,21,12,19,30,12,3,3,7,12,13
4521,12/30/2023,1245724,488,Saint Bonaventure,376,Akron,V,W,196,62,24,63,4,15,10,13,35,7,10,4,15,7,19
4522,12/30/2023,1245753,274,Liberty,344,Alabama,V,L,196,56,21,63,10,35,4,6,22,15,2,1,8,9,17
4523,12/30/2023,1245753,344,Alabama,274,Liberty,H,W,194,101,35,60,14,28,17,20,43,21,8,4,11,8,16
4524,12/30/2023,1245784,318,Georgia,545,Alabama A&M,H,W,190,93,34,67,10,24,15,27,36,19,15,6,12,12,22
4525,12/30/2023,1245784,545,Alabama A&M,318,Georgia,V,L,194,73,25,53,5,11,18,23,28,12,8,4,5,20,21
4526,12/30/2023,1245932,278,Louisiana-Monroe,345,Appalachian State,V,L,195,55,23,62,4,11,5,13,34,13,6,1,10,11,16
4527,12/30/2023,1245932,345,Appalachian State,278,Louisiana-Monroe,H,W,196,67,25,60,4,27,13,16,37,15,5,7,10,8,11
4528,12/30/2023,1246008,235,Arkansas,469,UNC Wilmington,H,W,194,106,33,63,7,20,33,43,38,16,5,5,14,8,27
4529,12/30/2023,1246008,469,UNC Wilmington,235,Arkansas,V,L,196,90,28,66,10,28,24,34,34,13,3,2,14,8,29
4530,12/30/2023,1246034,346,Arkansas State,369,Georgia State,V,L,194,90,28,58,11,28,23,32,26,15,1,4,7,7,17
4531,12/30/2023,1246034,369,Georgia State,346,Arkansas State,H,W,193,91,32,67,4,20,23,28,37,14,5,3,14,4,20
4532,12/30/2023,1246064,308,Tennessee State,487,Arkansas-Little Rock,H,W,194,90,28,52,9,18,25,29,24,16,6,4,3,13,22
4533,12/30/2023,1246064,487,Arkansas-Little Rock,308,Tennessee State,V,L,196,82,28,64,2,21,24,30,31,6,3,4,11,12,26
4534,12/30/2023,1246111,298,Army,4000,ND1,H,W,195,58,22,48,8,22,6,19,38,15,5,11,12,16,11
4535,12/30/2023,1246134,348,Auburn,436,Chattanooga,H,W,193,101,37,66,11,25,16,21,44,23,7,8,14,9,14
4536,12/30/2023,1246134,436,Chattanooga,348,Auburn,V,L,195,66,22,61,11,33,11,16,20,16,5,3,5,9,18
4537,12/30/2023,1246163,350,Austin Peay,463,Memphis,V,L,195,70,27,75,11,36,5,10,37,18,12,7,17,9,20
4538,12/30/2023,1246163,463,Memphis,350,Austin Peay,H,W,193,81,25,61,4,18,27,31,42,13,6,6,13,13,12
4539,12/30/2023,1246190,352,BYU,423,Wyoming,H,W,194,94,39,73,14,32,2,4,41,27,9,3,11,9,17
4540,12/30/2023,1246190,423,Wyoming,352,BYU,V,L,195,68,25,63,7,20,11,15,25,12,6,1,5,11,9
4541,12/30/2023,1246272,544,High Point,11197,Bellarmine,H,W,196,90,30,57,7,23,23,29,28,15,7,3,10,9,17
4542,12/30/2023,1246272,11197,Bellarmine,544,High Point,V,L,196,85,28,56,8,18,21,24,22,15,5,4,8,11,22
4543,12/30/2023,1246352,547,Binghamton,4000,ND1,H,W,194,108,47,74,8,21,6,15,53,24,11,3,14,6,6
4544,12/30/2023,1246434,270,Boston University,7529,Merrimack,H,W,194,74,28,54,8,18,10,18,37,16,5,2,11,17,16
4545,12/30/2023,1246434,7529,Merrimack,270,Boston University,V,L,196,63,20,51,9,23,14,18,21,10,11,2,2,11,18
4546,12/30/2023,1246564,280,Bucknell,503,Saint Peter`s,H,L,196,58,22,44,5,19,9,13,21,15,5,5,5,11,20
4547,12/30/2023,1246564,503,Saint Peter`s,280,Bucknell,V,W,194,67,22,49,6,14,17,21,27,13,5,3,9,7,17
4548,12/30/2023,1246640,529,Cal Poly,558,UC Davis,V,L,194,46,16,49,2,13,12,22,18,5,7,2,5,11,13
4549,12/30/2023,1246640,558,UC Davis,529,Cal Poly,H,W,196,71,24,49,10,20,13,14,29,10,8,4,6,13,20
4550,12/30/2023,1246670,314,UC Irvine,571,Cal State Bakersfield,V,W,195,75,29,49,6,9,11,14,34,20,4,4,3,13,20
4551,12/30/2023,1246670,571,Cal State Bakersfield,314,UC Irvine,H,L,195,56,19,59,3,14,15,22,30,5,7,4,12,8,16
4552,12/30/2023,1246697,267,Hawaii,467,Cal State Fullerton,H,L,220,61,22,53,5,23,12,21,34,10,4,5,10,14,17
4553,12/30/2023,1246697,467,Cal State Fullerton,267,Hawaii,V,W,221,63,26,55,3,6,8,15,26,4,7,1,5,10,18
4554,12/30/2023,1246724,253,Cal State Northridge,389,Long Beach State,V,W,195,84,30,62,7,21,17,25,38,24,8,5,10,18,20
4555,12/30/2023,1246724,389,Long Beach State,253,Cal State Northridge,H,L,195,68,24,66,2,22,18,25,27,10,13,2,6,15,20
4556,12/30/2023,1246773,438,New Mexico State,5049,California Baptist,H,W,194,66,24,59,6,14,12,20,32,12,6,2,6,12,22
4557,12/30/2023,1246773,5049,California Baptist,438,New Mexico State,V,L,195,61,16,52,5,25,24,30,35,6,8,1,8,11,18
4558,12/30/2023,1246802,293,Saint Francis (PA),355,Campbell,H,W,195,78,24,52,13,26,17,27,31,16,7,8,6,12,18
4559,12/30/2023,1246802,355,Campbell,293,Saint Francis (PA),V,L,194,76,23,57,8,21,22,25,33,12,4,1,7,12,20
4560,12/30/2023,1246862,437,Missouri,574,Central Arkansas,H,W,195,92,36,67,6,24,14,17,41,18,13,6,19,15,19
4561,12/30/2023,1246862,574,Central Arkansas,437,Missouri,V,L,196,59,19,53,9,28,12,16,16,11,8,4,5,20,17
4562,12/30/2023,1246886,256,Central Connecticut,4000,ND1,H,W,194,99,40,78,12,36,7,7,45,27,17,9,18,13,9
4563,12/30/2023,1246911,418,Loyola Chicago,455,Central Michigan,H,W,191,73,27,57,8,22,11,16,45,21,5,7,9,13,15
4564,12/30/2023,1246911,455,Central Michigan,418,Loyola Chicago,V,L,195,35,14,59,1,12,6,12,31,6,6,4,8,11,14
4565,12/30/2023,1247019,363,DePaul,397,Chicago State,H,W,197,70,26,46,8,17,10,14,30,19,4,2,5,10,19
4566,12/30/2023,1247019,397,Chicago State,363,DePaul,V,L,198,58,21,61,2,17,14,22,29,9,4,2,15,5,17
4567,12/30/2023,1247066,368,Citadel,4000,ND1,H,W,194,106,41,68,13,30,11,17,45,20,7,1,16,13,12
4568,12/30/2023,1247146,420,Coastal Carolina,528,Troy,H,L,194,65,25,54,3,10,12,25,30,10,4,1,9,10,18
4569,12/30/2023,1247146,528,Troy,420,Coastal Carolina,V,W,196,72,21,57,9,29,21,23,35,11,6,3,11,10,19
4570,12/30/2023,1247169,391,Colgate,425,Cornell,V,L,195,64,25,70,9,33,5,16,45,12,7,6,23,15,14
4571,12/30/2023,1247169,425,Cornell,391,Colgate,H,W,195,77,30,56,6,20,11,16,26,19,12,3,6,11,18
4572,12/30/2023,1247252,365,Fordham,508,Columbia,H,W,194,87,28,66,11,33,20,26,41,13,7,9,12,7,17
4573,12/30/2023,1247252,508,Columbia,365,Fordham,V,L,195,78,26,63,9,22,17,23,35,18,4,2,6,9,19
4574,12/30/2023,1247346,456,Creighton,462,Marquette,V,L,197,67,25,55,12,32,5,6,31,18,5,1,4,15,16
4575,12/30/2023,1247346,462,Marquette,456,Creighton,H,W,196,72,25,68,9,31,13,16,40,13,10,2,17,13,7
4576,12/30/2023,1247371,290,Dartmouth,451,Vanderbilt,V,L,196,53,20,53,5,22,8,8,33,8,2,1,3,12,12
4577,12/30/2023,1247371,451,Vanderbilt,290,Dartmouth,H,W,194,69,26,62,9,27,8,9,32,10,6,1,4,6,11
4578,12/30/2023,1247413,259,Dayton,556,Longwood,H,W,195,78,27,51,11,27,13,18,25,17,7,3,4,5,14
4579,12/30/2023,1247413,556,Longwood,259,Dayton,V,L,196,69,27,61,6,15,9,12,34,15,3,1,11,7,16
4580,12/30/2023,1247459,343,Delaware,358,Princeton,H,L,196,82,34,61,7,19,7,8,28,19,4,1,4,8,17
4581,12/30/2023,1247459,358,Princeton,343,Delaware,V,W,197,84,30,60,11,30,13,17,29,18,2,1,5,9,13
4582,12/30/2023,1247488,329,Mount Saint Mary`s,492,Delaware State,V,L,194,73,28,62,10,26,7,13,33,9,4,2,9,9,16
4583,12/30/2023,1247488,492,Delaware State,329,Mount Saint Mary`s,H,W,193,77,27,61,4,13,19,21,31,12,5,1,6,8,14
4584,12/30/2023,1247605,236,Duke,11201,Queens (N.C.),H,W,193,106,40,69,9,26,17,23,35,24,11,11,9,9,18
4585,12/30/2023,1247605,11201,Queens (N.C.),236,Duke,V,L,194,69,25,59,7,22,12,19,29,11,7,2,9,19,20
4586,12/30/2023,1247630,479,Duquesne,4000,ND1,H,W,191,95,36,69,8,22,15,18,46,21,12,2,18,15,13
4587,12/30/2023,1247747,433,Eastern Michigan,4000,ND1,H,W,197,67,26,62,3,17,12,18,45,11,6,5,20,18,9
4588,12/30/2023,1247765,268,Eastern Washington,520,Sacramento State,H,W,196,87,26,49,15,27,20,29,29,17,7,4,7,13,20
4589,12/30/2023,1247765,520,Sacramento State,268,Eastern Washington,V,L,196,61,19,54,6,27,17,23,27,8,5,3,9,13,22
4590,12/30/2023,1247839,434,Fairfield,2028841,Le Moyne,H,W,195,78,25,60,7,25,21,27,37,15,14,1,15,15,11
4591,12/30/2023,1247839,2028841,Le Moyne,434,Fairfield,V,L,195,72,28,64,8,27,8,8,32,19,9,4,10,20,19
4592,12/30/2023,1247895,395,Florida,538,Quinnipiac,H,W,194,97,35,68,10,26,17,29,46,19,6,7,14,12,17
4593,12/30/2023,1247895,538,Quinnipiac,395,Florida,V,L,196,72,25,75,5,22,17,23,41,4,6,2,17,13,21
4594,12/30/2023,1247916,261,Florida A&M,303,South Carolina,V,L,195,62,25,63,7,13,5,10,28,12,6,4,10,9,18
4595,12/30/2023,1247916,303,South Carolina,261,Florida A&M,H,W,196,94,30,62,10,29,24,28,41,21,5,5,14,8,9
4596,12/30/2023,1247930,526,Florida Atlantic,566,Florida Gulf Coast,V,L,194,68,24,58,4,20,16,27,38,8,3,1,15,11,9
4597,12/30/2023,1247930,566,Florida Gulf Coast,526,Florida Atlantic,H,W,197,72,29,60,9,21,5,8,29,13,7,4,7,8,19
4598,12/30/2023,1247976,263,Florida International,11200,Utah Tech,V,L,218,92,33,74,12,35,14,32,31,16,15,1,8,8,32
4599,12/30/2023,1247976,11200,Utah Tech,263,Florida International,H,W,219,96,30,64,14,26,22,36,52,18,1,4,15,24,27
4600,12/30/2023,1248001,442,Florida State,555,Lipscomb,H,L,196,75,25,62,4,18,21,27,33,9,6,4,12,9,15
4601,12/30/2023,1248001,555,Lipscomb,442,Florida State,V,W,195,78,28,59,11,23,11,15,32,17,4,1,10,11,19
4602,12/30/2023,1248091,226,Furman,4000,ND1,H,L,196,74,25,56,2,20,22,36,40,13,6,3,11,16,17
4603,12/30/2023,1248112,410,VCU,552,Gardner-Webb,H,W,197,87,35,69,8,24,9,10,36,20,6,7,11,12,15
4604,12/30/2023,1248112,552,Gardner-Webb,410,VCU,V,L,196,73,26,67,6,23,15,21,26,14,7,0,9,8,12
4605,12/30/2023,1248134,333,George Mason,509,North Carolina A&T,H,W,195,94,34,58,6,22,20,25,35,16,6,4,10,11,18
4606,12/30/2023,1248134,509,North Carolina A&T,333,George Mason,V,L,196,69,23,56,7,21,16,25,23,8,8,1,8,10,18
4607,12/30/2023,1248157,378,George Washington,383,Maryland-Eastern Shore,H,W,195,69,22,53,4,20,21,35,36,11,7,8,11,10,9
4608,12/30/2023,1248157,383,Maryland-Eastern Shore,378,George Washington,V,L,195,63,23,67,8,24,9,12,38,12,8,3,13,13,23
4609,12/30/2023,1248219,367,Georgia Southern,477,Southern Mississippi,H,W,192,88,34,59,15,29,5,9,36,20,10,8,7,20,19
4610,12/30/2023,1248219,477,Southern Mississippi,367,Georgia Southern,V,L,194,67,24,62,5,16,14,24,25,4,13,2,7,13,13
4611,12/30/2023,1248316,273,Louisiana Tech,579,Grand Canyon,V,L,196,70,28,50,6,14,8,15,23,13,8,1,4,14,13
4612,12/30/2023,1248316,579,Grand Canyon,273,Louisiana Tech,H,W,193,73,24,54,11,20,14,16,24,13,7,5,9,11,15
4613,12/30/2023,1248383,337,Iona,372,Harvard,V,W,195,69,27,61,6,19,9,19,33,9,8,5,9,6,17
4614,12/30/2023,1248383,372,Harvard,337,Iona,H,L,195,60,18,49,5,21,19,25,36,12,4,4,8,15,18
4615,12/30/2023,1248436,305,Saint John`s,380,Hofstra,H,W,195,84,26,60,7,21,25,31,39,15,1,2,13,12,12
4616,12/30/2023,1248436,380,Hofstra,305,Saint John`s,V,L,197,79,32,66,12,28,3,7,24,12,6,4,6,7,23
4617,12/30/2023,1248472,331,Penn,341,Houston,V,L,195,42,14,45,7,26,7,11,25,7,6,0,8,21,15
4618,12/30/2023,1248472,341,Houston,331,Penn,H,W,194,81,32,66,7,16,10,16,40,12,14,5,19,7,15
4619,12/30/2023,1248521,316,Howard,500,La Salle,V,W,196,71,23,56,9,22,16,19,40,11,3,3,10,13,15
4620,12/30/2023,1248521,500,La Salle,316,Howard,H,L,196,66,23,61,8,28,12,17,27,8,10,7,9,8,19
4621,12/30/2023,1248562,241,Idaho,534,Portland State,H,L,195,72,25,57,10,24,12,20,30,12,5,5,8,14,20
4622,12/30/2023,1248562,534,Portland State,241,Idaho,V,W,195,77,24,59,7,22,22,29,39,12,8,1,11,9,20
4623,12/30/2023,1248586,269,Idaho State,387,Montana,H,L,196,68,26,56,7,18,9,13,23,11,9,7,7,9,10
4624,12/30/2023,1248586,387,Montana,269,Idaho State,V,W,195,76,33,62,6,15,4,6,30,14,4,3,8,11,11
4625,12/30/2023,1248626,400,Southern Illinois,449,Illinois-Chicago,H,W,196,62,23,57,6,21,10,13,37,10,3,4,7,8,14
4626,12/30/2023,1248626,449,Illinois-Chicago,400,Southern Illinois,V,L,195,50,19,55,5,17,7,13,23,9,6,8,5,10,16
4627,12/30/2023,1248645,404,Texas-Rio Grande Valley,582,Incarnate Word,H,W,195,77,26,61,5,18,20,29,39,15,9,7,15,15,18
4628,12/30/2023,1248645,582,Incarnate Word,404,Texas-Rio Grande Valley,V,L,195,74,27,66,8,27,12,17,27,18,9,8,9,13,23
4629,12/30/2023,1248735,485,Jacksonville,4000,ND1,H,W,195,79,27,61,13,34,12,18,38,19,9,8,11,10,11
4630,12/30/2023,1248776,375,James Madison,405,Texas State,H,W,195,82,33,63,9,24,7,16,32,17,7,1,9,5,17
4631,12/30/2023,1248776,405,Texas State,375,James Madison,V,L,195,65,24,57,7,16,10,14,31,10,3,3,9,14,15
4632,12/30/2023,1248911,271,Lafayette,291,Richmond,V,L,194,38,14,56,1,20,9,13,37,6,10,4,7,15,12
4633,12/30/2023,1248911,291,Richmond,271,Lafayette,H,W,193,59,24,61,9,27,2,6,44,14,7,3,10,14,13
4634,12/30/2023,1248927,296,Lamar,4000,ND1,H,W,193,91,32,68,8,25,19,31,49,18,11,6,17,12,14
4635,12/30/2023,1248968,245,Lehigh,374,Marist,V,W,195,65,19,44,7,18,20,30,35,9,6,3,3,18,14
4636,12/30/2023,1248968,374,Marist,245,Lehigh,H,L,196,58,22,63,6,22,8,13,31,8,11,6,5,9,22
4637,12/30/2023,1249113,266,Louisiana-Lafayette,422,Marshall,V,L,196,61,20,61,5,22,16,21,31,6,6,3,9,11,19
4638,12/30/2023,1249113,422,Marshall,266,Louisiana-Lafayette,H,W,195,75,24,58,7,20,20,25,36,17,8,6,12,9,17
4639,12/30/2023,1249221,381,Manhattan,459,Wagner,H,L,196,56,21,62,10,37,4,4,31,16,7,4,9,7,13
4640,12/30/2023,1249221,459,Wagner,381,Manhattan,V,W,195,68,26,55,7,14,9,14,37,17,4,2,8,9,8
4641,12/30/2023,1249317,228,Siena,494,Massachusetts,V,L,197,66,23,57,5,19,15,19,31,8,6,5,13,18,18
4642,12/30/2023,1249317,494,Massachusetts,228,Siena,H,W,195,79,27,61,4,14,21,24,29,13,15,4,10,9,17
4643,12/30/2023,1249447,276,Middle Tennessee,281,Murray State,V,L,195,54,20,52,5,24,9,17,32,10,4,2,8,17,14
4644,12/30/2023,1249447,281,Murray State,276,Middle Tennessee,H,W,195,75,26,60,8,19,15,19,35,13,10,2,8,9,15
4645,12/30/2023,1249511,277,Mississippi Valley State,299,San Francisco,V,L,194,42,17,36,1,6,7,8,15,5,5,2,2,23,11
4646,12/30/2023,1249511,299,San Francisco,277,Mississippi Valley State,H,W,194,92,37,61,11,23,7,8,25,20,15,0,12,6,12
4647,12/30/2023,1249609,286,Montana State,417,Weber State,V,L,195,64,24,59,8,22,8,14,25,17,8,2,6,9,26
4648,12/30/2023,1249609,417,Weber State,286,Montana State,H,W,194,86,28,49,6,14,24,35,40,16,5,2,8,10,16
4649,12/30/2023,1249691,364,Navy,478,William & Mary,H,W,194,77,25,51,5,15,22,30,29,15,10,2,7,8,16
4650,12/30/2023,1249691,478,William & Mary,364,Navy,V,L,197,65,23,58,6,24,13,16,31,11,3,1,10,14,23
4651,12/30/2023,1249700,302,Nevada,4000,ND1,H,W,193,92,37,67,7,20,11,17,34,21,12,0,12,6,12
4652,12/30/2023,1249795,247,Nicholls State,4000,ND1,H,W,197,74,26,52,7,23,15,21,28,11,5,5,5,11,13
4653,12/30/2023,1249946,231,Northeastern,474,Rhode Island,V,L,197,71,28,55,3,13,12,16,19,13,9,5,5,15,18
4654,12/30/2023,1249946,474,Rhode Island,231,Northeastern,H,W,196,82,31,56,7,16,13,20,32,16,10,5,9,15,13
4655,12/30/2023,1249958,322,Northern Arizona,557,Northern Colorado,V,L,193,77,27,57,11,28,12,15,20,13,5,0,5,10,20
4656,12/30/2023,1249958,557,Northern Colorado,322,Northern Arizona,H,W,193,92,34,49,11,20,13,23,27,19,4,1,3,9,14
4657,12/30/2023,1250022,229,Virginia,237,Notre Dame,V,L,196,54,21,55,2,11,10,18,25,10,8,1,9,11,14
4658,12/30/2023,1250022,237,Notre Dame,229,Virginia,H,W,189,76,26,51,11,23,13,17,39,14,8,1,10,12,14
4659,12/30/2023,1250047,480,West Virginia,482,Ohio State,V,L,221,75,29,68,5,22,12,16,44,14,3,2,11,13,21
4660,12/30/2023,1250047,482,Ohio State,480,West Virginia,H,W,221,78,26,73,11,34,15,25,41,15,9,4,14,11,19
4661,12/30/2023,1250077,284,Old Dominion,443,South Alabama,H,L,196,59,26,68,2,15,5,9,38,8,9,7,11,11,11
4662,12/30/2023,1250077,443,South Alabama,284,Old Dominion,V,W,196,61,23,58,9,24,6,8,35,15,5,4,4,16,13
4663,12/30/2023,1250127,398,Southern California,504,Oregon State,V,L,194,70,27,53,10,26,6,8,17,14,10,2,8,18,26
4664,12/30/2023,1250127,504,Oregon State,398,Southern California,H,W,193,86,28,47,8,17,22,31,25,16,9,2,6,20,15
4665,12/30/2023,1250140,386,Pacific,4000,ND1,H,W,193,80,30,59,5,18,15,24,33,17,14,2,11,12,14
4666,12/30/2023,1250179,310,Syracuse,473,Pittsburgh,H,W,196,81,27,57,3,17,24,30,32,16,12,6,5,13,21
4667,12/30/2023,1250179,473,Pittsburgh,310,Syracuse,V,L,196,73,26,62,10,25,11,24,38,12,5,3,13,14,19
4668,12/30/2023,1250218,233,Texas A&M,416,Prairie View,H,W,194,79,28,69,3,24,20,38,59,12,10,2,27,14,16
4669,12/30/2023,1250218,416,Prairie View,233,Texas A&M,V,L,195,54,18,56,5,15,13,19,29,12,8,3,8,13,25
4670,12/30/2023,1250229,573,Presbyterian,4000,ND1,H,W,194,91,37,71,6,20,11,17,34,14,12,6,14,11,18
4671,12/30/2023,1250372,542,Sacred Heart,4000,ND1,H,W,196,92,36,71,13,31,7,10,38,25,10,10,11,6,11
4672,12/30/2023,1250504,301,Santa Clara,321,Yale,H,L,195,58,21,57,6,21,10,17,39,11,5,8,9,14,18
4673,12/30/2023,1250504,321,Yale,301,Santa Clara,V,W,194,66,25,67,8,27,8,17,38,15,7,3,11,10,16
4674,12/30/2023,1250511,502,UTEP,565,Seattle,H,L,193,61,18,53,4,20,21,26,27,6,7,1,5,9,13
4675,12/30/2023,1250511,565,Seattle,502,UTEP,V,W,194,73,28,56,9,22,8,11,38,11,3,2,6,14,18
4676,12/30/2023,1250555,575,South Carolina Upstate,4000,ND1,H,W,192,96,37,60,6,13,16,23,31,23,7,3,5,14,26
4677,12/30/2023,1250604,249,Southeastern Louisiana,4000,ND1,H,W,194,87,30,59,10,26,17,26,40,22,7,2,18,10,16
4678,12/30/2023,1250651,402,Southern Utah,4000,ND1,H,W,195,95,35,71,11,28,14,19,34,17,13,3,11,9,15
4679,12/30/2023,1250746,513,Tennessee Tech,525,Tennessee-Martin,H,L,196,73,25,59,7,28,16,18,29,16,6,6,5,13,18
4680,12/30/2023,1250746,525,Tennessee-Martin,513,Tennessee Tech,V,W,195,81,28,64,11,28,14,21,32,16,5,1,6,10,17
4681,12/30/2023,1250783,551,Texas A&M-Corpus Christi,4000,ND1,H,W,195,84,30,67,5,22,19,27,42,14,12,5,11,10,16
4682,12/30/2023,1250830,361,Towson,4000,ND1,H,W,194,97,37,63,7,21,16,23,39,20,15,3,13,10,13
4683,12/30/2023,1250872,430,UC Santa Barbara,549,UC Riverside,V,L,197,77,26,55,3,14,22,31,32,9,3,3,6,7,15
4684,12/30/2023,1250872,549,UC Riverside,430,UC Santa Barbara,H,W,195,79,30,59,7,18,12,15,28,9,4,1,3,7,22
4685,12/30/2023,1250955,317,Wake Forest,412,Virginia Tech,H,W,195,86,30,68,7,19,19,21,35,9,9,3,11,6,15
4686,12/30/2023,1250955,412,Virginia Tech,317,Wake Forest,V,L,193,63,24,52,5,16,10,14,30,12,1,4,3,18,18
4687,12/30/2023,1250969,515,Western Carolina,4000,ND1,H,W,195,90,35,67,8,27,12,16,38,14,9,6,6,10,14
4688,12/30/2023,1254170,315,UCLA,326,Oregon,V,L,197,59,24,56,3,19,8,11,32,14,7,5,12,16,17
4689,12/30/2023,1254170,326,Oregon,315,UCLA,H,W,195,64,22,54,10,25,10,14,25,10,12,4,5,9,16
4690,12/30/2023,1257897,390,North Texas,4000,ND1,H,W,192,80,28,70,12,32,12,17,40,14,8,3,13,10,16
4691,12/30/2023,1258447,257,Davidson,472,Ohio,V,W,196,72,22,55,6,25,22,36,41,11,10,5,12,14,23
4692,12/30/2023,1258447,472,Ohio,257,Davidson,H,L,195,69,23,59,7,20,16,27,39,14,6,6,10,15,26
4693,12/30/2023,1258450,224,Kansas,319,Wichita State,H,W,194,86,31,74,7,27,17,19,43,23,10,2,14,8,15
4694,12/30/2023,1258450,319,Wichita State,224,Kansas,V,L,196,67,28,66,4,20,7,14,32,13,7,2,4,14,14
4695,12/31/2023,1245959,234,Arizona,307,Stanford,V,L,195,82,32,73,7,26,11,15,32,12,8,1,11,8,14
4696,12/31/2023,1245959,307,Stanford,234,Arizona,H,W,196,100,36,62,16,25,12,14,31,25,3,6,5,12,17
4697,12/31/2023,1245983,225,Arizona State,340,California,V,W,195,71,25,65,10,31,11,14,33,3,9,6,5,12,18
4698,12/31/2023,1245983,340,California,225,Arizona State,H,L,195,69,23,60,5,27,18,22,41,12,8,4,7,15,13
4699,12/31/2023,1246329,260,Bethune-Cookman,495,Mississippi State,V,L,195,62,27,64,4,16,4,10,28,11,8,1,8,15,19
4700,12/31/2023,1246329,495,Mississippi State,260,Bethune-Cookman,H,W,192,85,27,51,12,27,19,24,31,17,15,5,5,16,11
4701,12/31/2023,1246540,465,Mississippi,567,Bryant,H,W,193,95,35,65,6,17,19,28,42,16,7,5,8,9,13
4702,12/31/2023,1246540,567,Bryant,465,Mississippi,V,L,195,78,29,69,12,30,8,17,32,16,6,0,8,11,19
4703,12/31/2023,1247120,359,Cleveland State,537,IUPUI,V,W,196,86,32,60,7,21,15,18,29,19,7,3,6,5,18
4704,12/31/2023,1247120,537,IUPUI,359,Cleveland State,H,L,195,77,30,62,6,20,11,16,33,13,3,0,12,10,17
4705,12/31/2023,1247511,527,Oral Roberts,536,Denver,V,W,220,89,32,73,8,15,17,28,43,12,4,11,11,9,27
4706,12/31/2023,1247511,536,Denver,527,Oral Roberts,H,L,221,86,30,71,7,20,19,30,40,15,3,5,10,10,20
4707,12/31/2023,1247537,475,Detroit,550,Fort Wayne,V,L,194,56,20,55,3,17,13,23,38,5,5,3,11,21,17
